Freelancer_ID,Job_Category,Platform,Experience_Level,Client_Region,Payment_Method,Job_Completed,Earnings_USD,Hourly_Rate,Job_Success_Rate,Client_Rating,Job_Duration_Days,Project_Type,Rehire_Rate,Marketing_Spend
3065,SEO,Toptal,Beginner,USA,PayPal,25,3816.79,24.43,65.73,4.16,56,Hourly,54.37,150.12
3066,App Development,Toptal,Expert,Australia,Crypto,92,600.03,15.19,54.19,3.49,28,Fixed,11.07,496.0
3067,Web Development,Fiverr,Beginner,Asia,Mobile Banking,293,3335.26,71.68,80.94,4.13,25,Hourly,79.32,365.28
3068,SEO,PeoplePerHour,Intermediate,Middle East,Bank Transfer,90,6667.1,70.36,68.1,3.04,18,Fixed,59.54,245.13
3069,SEO,Fiverr,Intermediate,Australia,Bank Transfer,11,232.54,8.34,99.34,3.59,35,Fixed,79.32,175.38
3070,Web Development,Toptal,Intermediate,Asia,Mobile Banking,177,4404.53,58.35,53.22,4.05,45,Hourly,22.86,496.0
3071,Web Development,PeoplePerHour,Beginner,USA,Crypto,253,3595.26,56.57,99.34,4.85,61,Fixed,50.77,188.73
3072,Data Entry,Upwork,Intermediate,Canada,Bank Transfer,205,1473.57,8.34,78.2,4.24,50,Hourly,10.45,204.51
3073,SEO,Upwork,Beginner,Middle East,Mobile Banking,86,116.0,49.31,61.83,4.22,33,Hourly,63.89,202.22
3074,Data Entry,Fiverr,Beginner,Canada,Mobile Banking,127,7950.97,90.18,79.29,3.44,46,Hourly,14.66,255.23
3075,Graphic Design,Freelancer,Expert,UK,Mobile Banking,11,6332.09,37.91,94.98,3.78,71,Fixed,21.57,286.17
3076,App Development,Fiverr,Intermediate,UK,PayPal,138,938.72,20.57,79.53,4.69,46,Hourly,37.61,227.61
3077,Web Development,Fiverr,Beginner,Canada,PayPal,293,4828.04,99.83,67.13,3.41,34,Hourly,40.21,109.32
3078,App Development,Toptal,Expert,Canada,Crypto,255,4831.46,37.1,70.63,3.04,15,Fixed,69.82,417.49
3079,Graphic Design,Freelancer,Beginner,Asia,Crypto,67,4533.92,53.14,77.57,3.86,38,Fixed,26.88,68.25
3080,App Development,Fiverr,Expert,Middle East,Crypto,95,2704.07,53.56,52.58,4.1,8,Fixed,41.8,496.0
3081,Data Entry,Toptal,Intermediate,UK,Crypto,11,1021.28,70.76,75.66,4.46,60,Hourly,10.45,485.66
3082,App Development,PeoplePerHour,Intermediate,Europe,Crypto,255,3803.39,20.61,50.28,4.38,89,Hourly,20.46,351.09
3083,Data Entry,Fiverr,Beginner,Asia,Mobile Banking,205,5338.98,17.62,62.39,4.46,75,Fixed,62.93,203.91
3084,Content Writing,Toptal,Expert,Australia,Mobile Banking,16,5405.1,35.94,98.09,5.0,51,Hourly,51.63,496.0
3085,SEO,Fiverr,Expert,Middle East,Crypto,268,5042.1,71.39,63.1,4.37,70,Fixed,44.55,486.38
3086,SEO,Fiverr,Expert,Asia,PayPal,37,6073.32,27.08,60.52,4.08,27,Hourly,38.93,121.34
3087,Web Development,Toptal,Beginner,Middle East,Crypto,210,8786.69,41.7,75.08,3.04,59,Fixed,50.8,47.18
3088,Content Writing,Toptal,Expert,UK,Bank Transfer,107,367.73,87.65,84.86,3.89,15,Hourly,45.99,382.3
3089,App Development,Fiverr,Expert,USA,Mobile Banking,220,1271.49,8.34,76.92,4.9,34,Hourly,59.49,9.0
3090,Data Entry,Fiverr,Intermediate,Middle East,Crypto,104,2089.74,44.55,58.35,3.28,57,Hourly,34.85,283.74
3091,Web Development,Toptal,Intermediate,USA,Mobile Banking,11,7560.8,47.65,75.33,5.0,36,Hourly,17.72,420.23
3092,App Development,Freelancer,Expert,Canada,PayPal,11,2286.46,55.11,92.28,4.41,34,Hourly,36.44,153.78
3093,Customer Support,Freelancer,Intermediate,Europe,PayPal,178,2423.45,23.09,58.86,4.28,54,Hourly,10.59,326.03
3094,Web Development,Fiverr,Beginner,Australia,Bank Transfer,13,1335.33,62.5,78.16,4.3,66,Fixed,52.67,112.38
3095,SEO,PeoplePerHour,Expert,Canada,Bank Transfer,29,9257.77,62.68,65.59,3.95,75,Hourly,26.53,162.04
3096,Web Development,Freelancer,Intermediate,Canada,Bank Transfer,129,2668.92,67.7,50.28,4.04,40,Hourly,36.33,351.74
3097,Web Development,PeoplePerHour,Intermediate,Australia,Bank Transfer,293,3795.8,43.87,69.18,3.87,82,Hourly,59.07,287.22
3098,Web Development,Fiverr,Beginner,Canada,Crypto,106,1430.57,45.5,73.48,4.13,39,Hourly,39.72,112.49
3099,Web Development,Upwork,Intermediate,Australia,PayPal,11,4865.7,64.81,91.65,3.67,57,Hourly,60.79,284.24
3100,Web Development,Freelancer,Beginner,Europe,PayPal,55,4586.3,72.98,85.61,3.77,69,Hourly,10.45,350.76
3101,App Development,Fiverr,Expert,Middle East,Bank Transfer,258,7528.97,60.66,99.34,3.14,1,Hourly,68.39,113.7
3102,App Development,Fiverr,Beginner,Europe,PayPal,217,6159.84,45.04,65.08,3.04,38,Hourly,33.18,116.52
3103,Web Development,Upwork,Beginner,Europe,Mobile Banking,58,3821.75,63.58,59.54,3.04,73,Fixed,35.92,209.57
3104,SEO,Fiverr,Beginner,Middle East,PayPal,224,116.0,64.35,53.35,4.59,46,Hourly,46.26,339.79
3105,Content Writing,Toptal,Beginner,Middle East,Bank Transfer,83,9911.0,60.16,80.2,4.09,50,Fixed,35.56,273.78
3106,Content Writing,Upwork,Intermediate,Middle East,Mobile Banking,293,4798.1,63.53,71.65,4.79,10,Fixed,45.3,154.76
3107,Data Entry,Upwork,Beginner,USA,Crypto,96,116.0,17.05,91.36,4.28,76,Hourly,38.15,496.0
3108,Customer Support,PeoplePerHour,Intermediate,USA,Bank Transfer,128,792.88,49.23,93.66,4.56,89,Fixed,37.0,204.98
3109,Customer Support,Freelancer,Beginner,UK,Crypto,229,4648.23,60.31,66.1,3.78,68,Fixed,18.38,244.91
3110,Digital Marketing,Upwork,Intermediate,USA,Mobile Banking,216,3109.56,28.05,78.6,3.04,65,Fixed,58.34,120.33
3111,Digital Marketing,PeoplePerHour,Intermediate,Asia,Crypto,163,2929.16,73.29,53.36,3.4,9,Hourly,64.94,461.85
3112,Customer Support,Freelancer,Expert,Asia,Bank Transfer,194,9630.75,84.85,64.42,4.75,58,Hourly,35.44,463.86
3113,Graphic Design,Freelancer,Expert,Asia,Mobile Banking,69,3108.5,17.8,76.94,3.69,43,Hourly,40.13,305.55
3114,Customer Support,Fiverr,Expert,Australia,Mobile Banking,77,1126.92,58.47,97.3,4.2,20,Hourly,21.35,366.24
3115,Data Entry,Freelancer,Beginner,Asia,PayPal,76,5564.21,27.25,53.33,4.52,78,Fixed,42.52,351.5
3116,Data Entry,Fiverr,Expert,Australia,Bank Transfer,107,9428.92,77.5,73.48,4.24,38,Fixed,34.95,39.68
3117,Data Entry,Fiverr,Beginner,Australia,Mobile Banking,236,9299.0,34.37,82.43,3.53,74,Hourly,36.12,50.45
3118,Customer Support,Fiverr,Beginner,Australia,PayPal,206,7598.85,60.94,79.26,4.29,57,Fixed,54.34,458.89
3119,Graphic Design,Upwork,Beginner,Australia,Crypto,293,6433.89,60.63,61.73,3.13,44,Fixed,14.25,75.9
3120,Customer Support,Toptal,Expert,USA,Bank Transfer,77,4021.68,49.34,82.51,4.03,22,Hourly,10.45,246.8
3121,SEO,Toptal,Beginner,UK,Bank Transfer,59,1187.75,51.13,79.68,3.04,37,Fixed,10.45,33.18
3122,Digital Marketing,Toptal,Beginner,Australia,Crypto,214,9911.0,23.05,64.51,4.6,43,Fixed,58.03,354.12
3123,Data Entry,Freelancer,Expert,Middle East,Mobile Banking,193,5334.23,59.35,68.79,3.62,23,Hourly,10.45,426.3
3124,App Development,Freelancer,Expert,Middle East,Bank Transfer,116,4204.83,71.91,61.59,3.99,77,Fixed,74.04,10.23
3125,App Development,Freelancer,Beginner,Middle East,Crypto,178,6526.7,98.93,50.28,3.28,52,Hourly,36.31,223.42
3126,Data Entry,PeoplePerHour,Expert,USA,Bank Transfer,172,7213.09,97.6,86.34,4.06,45,Hourly,28.66,149.41
3127,Graphic Design,Toptal,Expert,Canada,Crypto,13,4960.29,46.38,61.58,4.93,57,Hourly,36.85,105.31
3128,Customer Support,Upwork,Beginner,UK,Crypto,163,4306.37,22.46,99.34,3.46,60,Fixed,10.45,135.59
3129,Graphic Design,Fiverr,Intermediate,Canada,PayPal,155,8565.59,39.41,96.96,3.45,52,Fixed,32.9,291.29
3130,Data Entry,Fiverr,Expert,Canada,Mobile Banking,176,4273.79,27.91,87.15,3.89,52,Hourly,62.25,254.96
3131,Data Entry,Upwork,Intermediate,Australia,Bank Transfer,59,8794.97,14.76,86.95,3.99,44,Hourly,29.17,123.82
3132,Content Writing,Fiverr,Expert,Canada,Mobile Banking,214,8981.32,50.89,72.23,3.04,65,Hourly,34.84,328.48
3133,Web Development,Fiverr,Expert,UK,Mobile Banking,293,6084.96,42.55,84.88,3.61,14,Fixed,43.18,270.94
3134,SEO,PeoplePerHour,Expert,Canada,PayPal,120,4390.38,37.52,93.53,3.47,43,Fixed,22.96,496.0
3135,SEO,Freelancer,Intermediate,USA,Crypto,224,5256.63,72.04,93.68,5.0,67,Fixed,71.04,206.25
3136,Graphic Design,Fiverr,Intermediate,UK,Mobile Banking,14,4072.35,76.18,90.09,3.67,15,Fixed,41.55,458.75
3137,Content Writing,Fiverr,Expert,Canada,Mobile Banking,281,1316.41,29.53,73.02,3.24,32,Fixed,52.04,308.21
3138,App Development,Toptal,Expert,Middle East,Mobile Banking,149,4986.94,49.74,64.48,3.33,27,Hourly,62.0,347.5
3139,Content Writing,Toptal,Expert,USA,Mobile Banking,115,1120.02,32.27,71.91,4.2,69,Fixed,51.16,307.32
3140,Web Development,Freelancer,Expert,Canada,Mobile Banking,58,7870.71,36.19,60.92,4.38,35,Fixed,36.25,69.76
3141,Data Entry,Toptal,Expert,Australia,Crypto,286,4764.92,8.34,57.82,4.12,39,Hourly,79.32,337.42
3142,SEO,Fiverr,Beginner,Australia,PayPal,172,459.81,56.89,70.34,4.57,38,Hourly,13.8,247.57
3143,App Development,PeoplePerHour,Intermediate,Middle East,PayPal,106,902.9,80.06,85.35,3.71,75,Hourly,79.32,270.49
3144,Customer Support,PeoplePerHour,Expert,Europe,Bank Transfer,195,5039.35,53.65,99.34,4.74,51,Hourly,10.45,151.67
3145,SEO,Toptal,Beginner,Middle East,Crypto,178,8730.13,8.34,52.87,4.03,39,Hourly,28.84,291.66
3146,App Development,PeoplePerHour,Intermediate,UK,Bank Transfer,109,3928.41,9.68,77.92,4.3,82,Hourly,26.05,250.07
3147,Graphic Design,Toptal,Beginner,UK,Mobile Banking,152,6522.66,21.51,81.41,3.62,45,Hourly,43.92,332.91
3148,Content Writing,PeoplePerHour,Beginner,UK,Crypto,232,3757.24,65.14,73.54,3.55,82,Hourly,20.07,408.37
3149,Graphic Design,Toptal,Intermediate,Asia,Bank Transfer,149,4603.88,99.83,54.29,4.55,29,Hourly,36.66,67.92
3150,SEO,Freelancer,Expert,Asia,Mobile Banking,107,7175.27,55.75,66.92,3.53,38,Hourly,68.92,118.11
3151,Data Entry,Fiverr,Beginner,Australia,Mobile Banking,48,5618.71,65.42,83.12,3.57,22,Fixed,35.91,273.93
3152,Customer Support,Fiverr,Expert,Australia,Bank Transfer,113,116.0,36.18,69.59,4.16,63,Hourly,27.82,177.87
3153,Customer Support,Toptal,Expert,Australia,Bank Transfer,249,5574.17,67.98,81.24,4.32,26,Hourly,47.23,259.37
3154,Content Writing,Toptal,Intermediate,USA,Crypto,180,181.4,57.45,73.87,4.92,54,Hourly,53.23,101.83
3155,Web Development,Toptal,Intermediate,Europe,Mobile Banking,76,6693.6,43.51,92.35,4.99,74,Hourly,78.77,354.99
3156,Content Writing,Fiverr,Expert,Middle East,Mobile Banking,129,9911.0,94.28,63.08,3.27,33,Hourly,57.94,375.64
3157,SEO,PeoplePerHour,Beginner,Australia,Mobile Banking,81,8107.05,36.71,99.34,3.1,64,Fixed,19.05,496.0
3158,Content Writing,Freelancer,Intermediate,Middle East,Mobile Banking,293,5044.61,87.5,83.23,3.92,17,Fixed,53.53,496.0
3159,Graphic Design,Toptal,Expert,Europe,Crypto,293,6711.7,63.43,73.93,3.53,9,Fixed,30.09,194.05
3160,Customer Support,Toptal,Expert,Europe,Bank Transfer,11,116.0,99.83,53.89,4.3,73,Hourly,78.89,433.52
3161,Data Entry,Upwork,Intermediate,Canada,Bank Transfer,157,4385.09,8.34,69.58,4.12,63,Fixed,41.39,249.64
3162,SEO,PeoplePerHour,Intermediate,Canada,Crypto,208,4613.64,38.1,78.11,4.83,73,Hourly,65.84,460.24
3163,Graphic Design,Freelancer,Intermediate,Australia,Bank Transfer,176,9911.0,61.64,73.97,3.71,42,Hourly,10.45,9.0
3164,Web Development,Freelancer,Expert,Asia,Crypto,97,2241.81,40.78,59.38,3.59,3,Fixed,31.76,159.88
3165,Graphic Design,Fiverr,Expert,UK,Bank Transfer,293,4810.23,44.71,76.35,3.58,37,Fixed,17.8,48.56
3166,Content Writing,Upwork,Beginner,Europe,Crypto,198,2786.53,68.07,79.19,3.04,49,Fixed,18.54,319.72
3167,SEO,Fiverr,Beginner,Australia,Mobile Banking,116,5572.14,81.77,69.68,3.68,29,Hourly,46.76,175.31
3168,Web Development,Toptal,Expert,Europe,Crypto,177,6635.45,76.17,58.7,4.0,80,Hourly,30.14,372.26
3169,Digital Marketing,PeoplePerHour,Expert,Australia,Mobile Banking,168,1780.73,45.43,77.41,3.73,27,Fixed,26.08,241.02
3170,Web Development,PeoplePerHour,Expert,Middle East,Mobile Banking,237,4534.62,47.03,73.43,4.45,53,Fixed,37.93,320.29
3171,Web Development,Upwork,Beginner,UK,Bank Transfer,213,2335.96,53.46,67.89,3.54,19,Hourly,32.33,262.73
3172,Data Entry,PeoplePerHour,Expert,Canada,Bank Transfer,125,2801.17,48.39,67.41,4.05,43,Hourly,40.56,182.9
3173,Web Development,PeoplePerHour,Expert,Middle East,Crypto,159,8407.24,23.96,80.12,3.88,11,Hourly,13.17,268.01
3174,Graphic Design,Toptal,Intermediate,Europe,PayPal,52,3464.05,56.97,58.01,3.39,82,Hourly,48.85,324.23
3175,Graphic Design,Toptal,Intermediate,UK,Bank Transfer,127,4648.27,48.44,92.47,4.1,9,Hourly,35.05,416.27
3176,Content Writing,Freelancer,Intermediate,Canada,Crypto,41,1362.65,95.31,93.2,4.04,70,Hourly,30.04,87.73
3177,Customer Support,PeoplePerHour,Intermediate,Asia,PayPal,57,6598.62,84.73,72.94,4.24,79,Hourly,44.42,49.87
3178,Content Writing,Fiverr,Intermediate,Europe,Crypto,119,7461.2,17.17,72.11,3.88,17,Fixed,68.77,108.76
3179,Data Entry,Freelancer,Expert,Europe,PayPal,121,1535.87,82.05,85.1,4.15,37,Fixed,62.42,452.04
3180,Data Entry,PeoplePerHour,Beginner,Asia,Crypto,293,3071.56,24.76,81.6,3.55,15,Fixed,40.81,243.66
3181,Customer Support,Toptal,Expert,Asia,Bank Transfer,194,4885.33,73.0,77.64,3.7,68,Fixed,56.8,426.95
3182,Graphic Design,Toptal,Beginner,USA,Crypto,171,1460.14,45.43,63.3,4.02,76,Fixed,42.97,297.94
3183,App Development,Fiverr,Expert,UK,Crypto,178,4392.59,91.33,77.62,4.4,89,Fixed,21.1,93.07
3184,Customer Support,Fiverr,Expert,USA,Mobile Banking,195,4669.53,18.82,67.85,4.95,63,Hourly,57.1,373.66
3185,App Development,PeoplePerHour,Expert,Middle East,Bank Transfer,129,3378.62,8.34,70.47,4.24,35,Fixed,48.66,202.98
3186,SEO,Upwork,Expert,Australia,Bank Transfer,293,116.0,84.81,84.11,4.18,56,Hourly,26.49,332.49
3187,Web Development,Toptal,Expert,Middle East,Mobile Banking,179,489.4,17.49,62.31,3.61,22,Fixed,43.58,344.41
3188,Customer Support,Freelancer,Expert,UK,Mobile Banking,11,6266.79,23.99,66.52,4.64,80,Fixed,60.61,9.0
3189,SEO,Upwork,Beginner,UK,Bank Transfer,11,7317.47,41.85,90.69,4.82,55,Fixed,36.32,482.5
3190,Web Development,Upwork,Expert,Middle East,Crypto,293,2000.79,90.67,56.74,3.65,57,Hourly,58.56,141.07
3191,Data Entry,Freelancer,Beginner,Middle East,Mobile Banking,259,1386.88,47.65,50.28,4.71,65,Hourly,57.29,122.78
3192,Data Entry,Upwork,Expert,Australia,Bank Transfer,110,2621.44,48.53,79.33,3.72,67,Fixed,51.46,346.42
3193,SEO,Fiverr,Expert,Australia,Bank Transfer,115,6176.68,60.09,99.34,3.47,50,Fixed,26.91,262.73
3194,Web Development,Fiverr,Expert,UK,Mobile Banking,33,116.0,12.25,50.28,4.49,71,Fixed,79.32,496.0
3195,App Development,Freelancer,Expert,Australia,Bank Transfer,38,1715.96,54.35,84.5,3.04,44,Fixed,37.26,436.5
3196,App Development,Fiverr,Expert,USA,Mobile Banking,69,5999.44,78.46,50.28,4.29,49,Fixed,44.89,195.28
3197,Content Writing,PeoplePerHour,Beginner,Asia,Crypto,179,1625.79,48.46,80.63,4.26,41,Fixed,72.54,241.46
3198,SEO,Fiverr,Intermediate,UK,Mobile Banking,92,1999.92,18.56,70.43,3.66,55,Fixed,71.83,496.0
3199,Content Writing,Upwork,Expert,Europe,Crypto,162,7162.45,60.21,85.96,4.65,66,Fixed,45.54,288.01
3200,Customer Support,Fiverr,Expert,UK,PayPal,80,4111.88,65.44,66.73,3.59,1,Hourly,41.26,78.78
3201,Web Development,Fiverr,Expert,UK,PayPal,244,1265.33,26.19,71.22,4.27,52,Hourly,60.12,9.0
3202,Graphic Design,Toptal,Beginner,Australia,PayPal,122,5398.95,8.34,60.45,3.41,55,Fixed,64.54,368.73
3203,SEO,Upwork,Expert,Middle East,Crypto,148,3850.68,15.16,50.28,3.43,49,Hourly,33.37,177.18
3204,App Development,Toptal,Expert,Australia,Mobile Banking,177,1262.29,88.93,67.88,4.43,52,Hourly,30.97,271.17
3205,Content Writing,Fiverr,Beginner,UK,Mobile Banking,24,4817.34,75.51,66.6,3.33,39,Hourly,75.04,77.41
3206,Graphic Design,Fiverr,Beginner,USA,Bank Transfer,145,5274.06,67.58,58.36,3.79,61,Fixed,26.8,300.21
3207,Digital Marketing,PeoplePerHour,Intermediate,Europe,Crypto,158,8281.62,25.25,81.8,4.17,42,Hourly,41.58,347.81
3208,Customer Support,Fiverr,Beginner,Australia,PayPal,11,4506.53,8.34,60.57,3.71,55,Hourly,31.51,340.93
3209,Customer Support,PeoplePerHour,Intermediate,Australia,Mobile Banking,293,8549.11,65.79,61.65,3.6,43,Hourly,57.98,235.25
3210,SEO,Toptal,Expert,Europe,Mobile Banking,107,7707.74,64.77,71.67,3.78,46,Hourly,38.13,357.35
3211,Graphic Design,Upwork,Intermediate,Australia,Crypto,293,2361.19,28.54,68.7,3.54,29,Fixed,10.45,166.45
3212,Customer Support,Toptal,Beginner,Canada,PayPal,11,9154.89,52.34,71.07,3.47,23,Hourly,39.97,408.88
3213,Data Entry,Freelancer,Beginner,Canada,Bank Transfer,121,3662.28,86.8,74.91,3.7,20,Hourly,10.45,496.0
3214,SEO,Toptal,Expert,Middle East,Crypto,114,6550.03,30.32,99.34,4.6,70,Hourly,56.47,35.09
3215,Graphic Design,Toptal,Expert,Canada,Crypto,102,5671.58,44.98,92.68,3.51,12,Hourly,47.83,279.83
3216,Digital Marketing,Fiverr,Beginner,USA,Bank Transfer,186,7660.01,47.29,76.51,4.1,48,Hourly,37.58,325.53
3217,Graphic Design,Freelancer,Intermediate,Canada,Crypto,206,2845.1,81.97,65.78,4.17,51,Fixed,48.36,496.0
3218,Data Entry,Toptal,Expert,Canada,Crypto,85,5708.22,80.92,59.15,3.77,39,Hourly,26.64,347.93
3219,Content Writing,Freelancer,Intermediate,Middle East,Crypto,175,5629.14,45.49,78.94,3.92,89,Fixed,30.34,192.14
3220,Graphic Design,Toptal,Beginner,Europe,Mobile Banking,116,3005.27,83.93,87.55,4.7,45,Hourly,76.74,416.43
3221,App Development,Toptal,Expert,Middle East,Crypto,190,7703.1,13.51,65.29,3.83,68,Fixed,29.07,423.29
3222,Content Writing,Upwork,Intermediate,Middle East,PayPal,119,9762.65,33.54,93.07,3.31,36,Fixed,46.85,496.0
3223,Data Entry,PeoplePerHour,Expert,UK,Bank Transfer,141,8459.49,24.2,54.45,3.74,78,Hourly,13.59,373.48
3224,App Development,Toptal,Beginner,Asia,Mobile Banking,188,116.0,8.34,66.34,3.04,42,Hourly,10.45,311.8
3225,Web Development,Freelancer,Beginner,USA,PayPal,11,8678.93,60.48,57.9,4.64,50,Hourly,72.32,484.7
3226,SEO,Fiverr,Beginner,UK,Crypto,271,7378.17,90.1,83.77,3.04,13,Hourly,57.42,144.96
3227,Digital Marketing,Toptal,Intermediate,Middle East,Mobile Banking,293,4941.24,57.0,67.54,4.16,77,Fixed,71.53,172.62
3228,Customer Support,PeoplePerHour,Beginner,Middle East,Crypto,160,1061.03,48.38,68.38,3.86,55,Fixed,54.32,492.98
3229,App Development,Freelancer,Beginner,UK,PayPal,136,4605.69,8.34,72.28,3.87,73,Hourly,58.72,95.01
3230,Graphic Design,Toptal,Expert,UK,Crypto,172,3584.52,79.13,61.18,3.55,43,Fixed,66.99,272.49
3231,Data Entry,Fiverr,Intermediate,Europe,PayPal,124,8996.64,31.0,70.81,3.07,46,Hourly,53.23,496.0
3232,Graphic Design,Toptal,Intermediate,Canada,Bank Transfer,140,3935.33,46.32,78.49,3.04,61,Fixed,57.79,88.32
3233,Web Development,Upwork,Expert,Middle East,Bank Transfer,253,8109.47,34.33,92.83,4.62,53,Hourly,10.45,303.0
3234,SEO,Fiverr,Beginner,Europe,Crypto,135,2853.78,68.77,83.11,3.83,40,Hourly,18.52,225.35
3235,SEO,PeoplePerHour,Expert,Asia,Crypto,83,7503.34,75.54,72.31,4.6,58,Fixed,71.09,262.95
3236,Web Development,Upwork,Intermediate,Europe,Mobile Banking,34,6375.25,41.46,82.71,4.06,16,Hourly,21.77,209.06
3237,Customer Support,Fiverr,Intermediate,Canada,Mobile Banking,276,638.89,8.34,74.29,3.04,24,Fixed,77.67,252.09
3238,App Development,Fiverr,Beginner,Middle East,Crypto,121,4603.6,15.93,68.55,4.0,64,Fixed,27.78,246.53
3239,Web Development,Upwork,Intermediate,Australia,Mobile Banking,213,9120.02,49.72,92.17,4.25,76,Fixed,23.84,496.0
3240,Digital Marketing,Fiverr,Intermediate,USA,Mobile Banking,293,1197.89,29.61,82.09,4.39,56,Hourly,58.71,110.03
3241,Graphic Design,Fiverr,Intermediate,UK,PayPal,11,5848.63,47.0,53.99,4.02,67,Fixed,43.91,197.04
3242,Graphic Design,Freelancer,Beginner,UK,Crypto,105,8964.79,42.47,69.65,3.08,9,Fixed,49.56,496.0
3243,Content Writing,PeoplePerHour,Expert,USA,Bank Transfer,40,6956.62,16.57,99.34,3.61,21,Fixed,24.9,183.86
3244,SEO,Fiverr,Expert,Middle East,Crypto,86,8935.64,44.15,83.05,3.81,61,Hourly,79.32,212.03
3245,Graphic Design,Upwork,Intermediate,Canada,Crypto,39,5787.41,26.15,82.35,3.81,59,Hourly,10.45,111.61
3246,Content Writing,Freelancer,Expert,UK,Crypto,269,4580.68,66.23,62.86,4.46,54,Fixed,43.25,131.51
3247,SEO,Fiverr,Expert,UK,Mobile Banking,11,1787.59,54.14,80.09,4.11,55,Fixed,39.49,145.44
3248,Customer Support,Toptal,Intermediate,Asia,Mobile Banking,106,947.3,15.03,78.78,4.37,17,Hourly,24.54,136.57
3249,Web Development,Fiverr,Intermediate,Australia,PayPal,186,4041.26,84.05,50.28,3.04,67,Hourly,77.74,102.2
3250,Web Development,Upwork,Beginner,Australia,Crypto,82,3907.3,95.87,50.28,3.55,58,Fixed,60.85,243.35
3251,Graphic Design,Fiverr,Intermediate,Europe,PayPal,89,1828.66,48.2,65.32,3.2,77,Hourly,59.48,370.37
3252,Content Writing,Freelancer,Intermediate,Europe,Mobile Banking,129,6656.31,68.56,77.03,3.95,37,Hourly,22.42,420.74
3253,Graphic Design,Fiverr,Beginner,Europe,Crypto,163,3436.94,72.81,67.51,3.42,56,Hourly,40.88,496.0
3254,App Development,Toptal,Intermediate,Australia,Bank Transfer,97,3869.85,9.68,75.11,3.35,77,Hourly,13.86,344.83
3255,Data Entry,Freelancer,Intermediate,Australia,PayPal,164,8866.84,47.87,54.51,3.16,33,Fixed,50.14,97.2
3256,App Development,Fiverr,Beginner,Canada,PayPal,145,7682.87,53.96,69.61,3.1,40,Hourly,33.43,159.56
3257,App Development,Toptal,Intermediate,Canada,Mobile Banking,181,917.41,8.34,78.43,3.84,44,Hourly,37.93,198.86
3258,Data Entry,Fiverr,Expert,USA,Mobile Banking,293,5526.91,13.91,79.63,3.54,67,Fixed,46.65,67.05
3259,Web Development,Upwork,Beginner,Middle East,Mobile Banking,187,4890.51,53.35,70.96,4.38,38,Fixed,53.41,309.17
3260,Data Entry,Toptal,Expert,Australia,Crypto,136,5231.5,48.81,72.79,3.36,68,Hourly,56.03,178.64
3261,SEO,Fiverr,Beginner,UK,Crypto,206,2166.75,43.84,60.33,4.65,49,Fixed,56.17,166.91
3262,App Development,Fiverr,Beginner,Australia,PayPal,235,4353.31,40.74,66.42,3.67,49,Hourly,13.94,410.42
3263,Graphic Design,PeoplePerHour,Expert,Middle East,PayPal,170,891.84,40.32,65.53,4.2,43,Hourly,39.95,496.0
3264,App Development,Upwork,Intermediate,UK,Bank Transfer,187,4586.93,32.79,82.14,3.81,65,Fixed,10.45,205.11
3265,App Development,Upwork,Expert,UK,Crypto,207,8225.04,9.29,52.4,4.12,45,Hourly,49.72,496.0
3266,Digital Marketing,Upwork,Expert,Europe,Bank Transfer,179,7100.42,45.7,50.28,3.67,65,Hourly,79.32,291.91
3267,App Development,PeoplePerHour,Beginner,USA,Mobile Banking,112,6255.0,36.71,82.04,3.88,66,Hourly,40.34,303.9
3268,SEO,Freelancer,Expert,Middle East,Crypto,271,4499.25,76.0,88.69,3.82,55,Fixed,46.17,194.75
3269,SEO,Freelancer,Beginner,UK,PayPal,163,5312.95,94.82,50.28,3.57,40,Hourly,50.41,233.15
3270,SEO,Upwork,Beginner,Australia,Crypto,55,8801.67,90.06,63.98,4.75,31,Fixed,61.97,365.96
3271,Digital Marketing,Upwork,Intermediate,USA,PayPal,228,5105.26,99.83,60.95,4.27,61,Fixed,35.0,199.24
3272,App Development,Freelancer,Beginner,USA,Mobile Banking,77,3349.82,9.03,82.19,3.85,59,Hourly,21.62,496.0
3273,Content Writing,Toptal,Expert,USA,Mobile Banking,231,6999.54,49.57,63.8,4.58,47,Hourly,35.52,48.46
3274,SEO,Fiverr,Expert,Asia,Bank Transfer,293,8419.36,50.62,60.32,3.74,31,Hourly,39.18,488.42
3275,Customer Support,Freelancer,Intermediate,Europe,PayPal,207,3141.79,44.68,69.71,4.07,62,Fixed,50.36,327.72
3276,Web Development,Fiverr,Beginner,Australia,Bank Transfer,247,4303.1,50.35,85.57,3.92,89,Hourly,19.38,349.12
3277,Graphic Design,Toptal,Beginner,Australia,Crypto,217,4064.63,21.57,55.45,3.6,36,Fixed,34.27,137.7
3278,Customer Support,Fiverr,Intermediate,Asia,PayPal,132,7953.79,64.68,87.05,4.32,52,Fixed,53.34,378.84
